PF_PJ	CD_PARTIC	CNPJ	DT_REG	LOGRADOURO	COMPL	DS_PARTIC	DT_CONST	BAIRRO	CEP	OFICIO_REG	REG_CART_TITULO	MUN	VL_PATRIM_LIQ	UF	DDD	DT_PATRIM_LIQ	TEL	CONTROLE_ACIONARIO	ADM	FAX	CNPJ_ADM	DT_CANC	SIT	DT_INI_SIT	OFICIO_CANC	DENOM_SOCIAL	MOTIVO_CANC	EMAIL_ADM	DENOM_COMERC	DIRETOR
PJ	67	2242374000149	31/03/1998 09:34:00	AV. CHEDID JAFET, 222	BLOCO B - 3º ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO		VILA OLÍMPIA	4551065			SÃO PAULO	62126619.32	SP	11	31/10/1998	35096600		RIO BRAVO INVESTIMENTOS - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA	35096699	72600026000181	11/01/1999	CANCELADA	11/01/1999		FDO INV IMOB PARK PAULISTA	LIQUIDAÇÃO EXTRAJUDICIAL	correspondencia@riobravo.com.br	PARK PAULISTA	
PJ	67	1460572000116	24/09/1996 09:34:00	AV ATLANTICA 1130	12 ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO		COPACABANA	22021000			RIO DE JANEIRO	0.00	RJ	21	31/12/1997	38201700		MAXIMA S/A CCTVM	38201796	33886862000112	14/09/1998	CANCELADA	14/09/1998		FDO INV IMOB PIT STOCK	LIQUIDAÇÃO EXTRAJUDICIAL	compliance@bancomaxima.com.br	PIT STOCK	
PJ	67	1783896000195	06/05/1997 09:34:00	AV. CHEDID JAFET, 222	BLOCO B - 3º ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO		VILA OLÍMPIA	4551065			SÃO PAULO	747836.00	SP	11	31/12/1997	35096600		RIO BRAVO INVESTIMENTOS - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA	35096699	72600026000181	24/06/1998	CANCELADA	24/06/1998		FDO INV IMOB PLANURB	LIQUIDAÇÃO EXTRAJUDICIAL	correspondencia@riobravo.com.br	PLANURB	
PJ	67	784398000102	29/09/1995 09:34:00	AVENIDA PRESIDENTE WILSON	231/28º ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO		CENTRO	20030905			RIO DE JANEIRO	7708382.68	RJ	21	29/02/2000	38043700		OPPORTUNITY HDF PARTICIPAÇÕES S.A.	38043700	33857830000199	31/03/2000	CANCELADA	31/03/2000		FDO INV IMOB REAL ESTATE	INCORPORAÇÃO	gar@opportunity.com.br	REAL STATE	
PJ	67	1389541000116	15/08/1996 09:34:00	AV. CHEDID JAFET, 222	BLOCO B - 3º ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO		VILA OLÍMPIA	4551065			SÃO PAULO	17322226.73	SP	11	31/12/1998	35096600		RIO BRAVO INVESTIMENTOS - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA	35096699	72600026000181	29/03/1999	CANCELADA	29/03/1999		FDO INV IMOB RIOGRANDENSE	LIQUIDAÇÃO EXTRAJUDICIAL	correspondencia@riobravo.com.br	RIOGRANDENSE	
PJ	67	6320831000127	28/05/2004 00:00:00	AV. DAS NAÇÕES UNIDAS,  11857	11º ANDAR- CJ. 111	FDOS DE INVESTIMENTO IMOBILIÁRIO		BROOKLIN PAULISTA	4578908		1.305.200	SÃO PAULO	0.00	SP	11	30/09/2005	55083500		BR-CAPITAL DTVM S.A.	55064033	44077014000189	07/10/2005	CANCELADA	07/10/2005		FDO INV IMOB RSC	CANCELAMENTO A PEDIDO	brcapital@brcapital.com.br	FDO INV IMOB RSC	
PJ	67	2739110000103	17/09/1998 00:00:00	AV ATLANTICA 1130	12 ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO		COPACABANA	22021000			RIO DE JANEIRO	0.00	RJ	21	30/09/2003	38201700		MAXIMA S/A CCTVM	38201796	33886862000112	25/03/2004	CANCELADA	25/03/2004		FDO INV IMOB TIME CENTER	CANCELAMENTO A PEDIDO	compliance@bancomaxima.com.br	FDO INV IMOB TIME CENTER	
PJ	67	5896110000105	22/08/2003 00:00:00	AV. DAS NAÇÕES UNIDAS,  11857	11º ANDAR- CJ. 111	FDOS DE INVESTIMENTO IMOBILIÁRIO		BROOKLIN PAULISTA	4578908		1.206.387	SÃO PAULO	0.00	SP	11	31/07/2005	55083500		BR-CAPITAL DTVM S.A.	55064033	44077014000189	06/09/2005	CANCELADA	06/09/2005		FDO INV IMOB TORRES IBIRAPUERA	CANCELAMENTO A PEDIDO	brcapital@brcapital.com.br	FDO INV IMOB TORRES IBIRAPUERA	
PJ	67	1532784000161	22/07/1996 09:34:00	AV. DAS AMERICAS, 3434	BL 07, GR. 201	FDOS DE INVESTIMENTO IMOBILIÁRIO		BARRA DA TIJUCA	22640102			RIO DE JANEIRO	4972446.36	RJ	21	30/04/1997	35140000		OLIVEIRA TRUST DTVM S.A.	35140099	36113876000191	29/09/1998	CANCELADA	29/09/1998		FDO INV IMOB VEGA SHOPPING PAR	LIQUIDAÇÃO EXTRAJUDICIAL	juridico@oliveiratrust.com.br	VEGA SHOPPING	
PJ	67	1336144000186	09/10/1996 09:34:00	RUA RIO DE JANEIRO, N° 927	15º ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO		CENTRO	30160041			BELO HORIZONTE	145783.62	MG	31	31/05/2003	32395401		BANCO RURAL MAIS S.A.	32395802	33074683000180	25/09/2003	CANCELADA	25/09/2003		FDO MAXXI-1 DE INV IMOB	CANCELAMENTO A PEDIDO	vsaudito@rural.com.br	FDO MAXXI-1	
PJ	67	4142571000111	27/03/2001 00:00:00	PC ALFREDO E.S. ARANHA, 100	T.O.SETUBAL	FDOS DE INVESTIMENTO IMOBILIÁRIO		PRQ. JABAQUARA	4344902			SÃO PAULO	67952081.98	SP	11	28/02/2002	50199986		ITAU UNIBANCO S.A.		60701190000104	30/08/2002	CANCELADA	30/08/2002		FDO SUDAMERIS INV IMOB	LIQUIDAÇÃO EXTRAJUDICIAL	relacionamento.reguladores@itau-unibanco.com.br	FDO SUDAMERIS INV IMOB	
PJ	67	1842548000141	19/05/1997 09:34:00	PC ALFREDO E.S. ARANHA, 100	T.O.SETUBAL	FDOS DE INVESTIMENTO IMOBILIÁRIO		PRQ. JABAQUARA	4344902			SÃO PAULO	0.00	SP	11	30/09/2001	50199986		ITAU UNIBANCO S.A.		60701190000104	19/12/2001	CANCELADA	19/12/2001		FDO TAL INV IMOB	LIQUIDAÇÃO EXTRAJUDICIAL	relacionamento.reguladores@itau-unibanco.com.br	TAL	
PJ	67	20990694000169	23/12/2017 00:00:00	AV. BRIG. FARIA LIMA, 3900	10º ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO	11/09/2014	ITAIM BIBI	4538132	2335	1753148	SÃO PAULO	179592793.49	SP	11	30/04/2019	21722600		PLANNER CORRETORA DE VALORES SA	30787264	806535000154		EM FUNCIONAMENTO NORMAL	23/12/2017		FGRP FUNDO DE INVESTIMENTO IMOBILIÁRIO		corporativo@plannercorretora.com.br	FIP GBX PROPERTIES II	ARTUR MARTINS DE FIGUEIREDO
PJ	67	11241018000100	11/11/2009 15:45:00	RUA IGUATEMI, 151	19º ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO		ITAIM BIBI	1451011			SÃO PAULO	1.00	SP	11	30/04/2016	31330350		BRL TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.	31330360	13486793000142		LIQUIDAÇÃO	19/12/2014		FIDELIDADE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII		JURIDICO.FUNDOS@BRLTRUST.COM.BR	FIDELIDADE FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII	
PJ	67	22621495000109	06/10/2015 16:00:00	PRAIA DE BOTAFOGO, 501	6 ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO	08/06/2015	BOTAFOGO	22250040			RIO DE JANEIRO		RJ	21		32629600		BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM	33832000	59281253000123	23/09/2016	CANCELADA	23/09/2016		FII - FII GALWAN UP ASSET - HOTÉIS PEPÊ	Ato do Administrador (fundos sem cotista)	ol-reguladores@btgpactual.com	FII GALWAN UP ASSET - HOTÉIS PEPÊ	
PJ	67	24814916000143	23/05/2016 14:24:00	AV. BRIG. FARIA LIMA, 3900	10º ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO	02/05/2016	ITAIM BIBI	4538132			SÃO PAULO	13713017.99	SP	11	30/04/2019	21722600		PLANNER CORRETORA DE VALORES SA	30787264	806535000154		EM FUNCIONAMENTO NORMAL	30/06/2017		FII - FUNDO DE INVESTIMENTO IMOBILIÁRIO NESTPAR		corporativo@plannercorretora.com.br	FII - FII NESTPAR	
PJ	67	11281322000172	30/04/2010 16:33:00	NUCLEO CIDADE DE DEUS	PR AMARELO 1º AND	FDOS DE INVESTIMENTO IMOBILIÁRIO		VILA YARA	6029900			OSASCO	79352343.91	SP	11	30/04/2019	36844522		BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.	36845645	66670000100		EM FUNCIONAMENTO NORMAL	30/04/2010		FII - PRESIDENTE VARGAS		bemdtvm@bradesco.com.br	FII - PRESIDENTE VARGAS	
PJ	67	7789135000127	03/01/2006 15:04:00	RUA CANDELÁRIA, 65	17º ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO		CENTRO	20091020			RIO DE JANEIRO	1418419238.96	RJ	21	30/04/2019	21699999		GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.	21699998	27652684000162		EM FUNCIONAMENTO NORMAL	03/01/2006		FII ANCAR IC		atendimentocvm@gerafuturo.com.br	FII ANCAR IC	
PJ	67	11179118000145	16/12/2009 15:24:00	PRAIA DE BOTAFOGO, 501	6 ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO		BOTAFOGO	22250040			RIO DE JANEIRO	121465639.91	RJ	21	30/04/2019	32629600		BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM	33832000	59281253000123		EM FUNCIONAMENTO NORMAL	16/12/2009		FII ANHANGUERA EDUCACIONAL		ol-reguladores@btgpactual.com	FII ANHANGUERA EDUCACIONAL	
PJ	67	7358133000183	15/04/2005 00:00:00			FDOS DE INVESTIMENTO IMOBILIÁRIO							0.00			31/12/2006						21/11/2006	CANCELADA	21/11/2006		FII ARTEMIS	CANCELAMENTO A PEDIDO		FII ARTEMIS	
PJ	67	10347985000180	14/01/2011 15:55:00	AV. DAS NAÇÕES UNIDAS, 14.171	TORRE A  11º ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO	03/09/2008	VILA GERTRUDES	4794000			SÃO PAULO	158246873.44	SP	11	30/04/2019	51715003		VOTORANTIM ASSET MANAGEMENT DTVM LTDA.	51715057	3384738000198		EM FUNCIONAMENTO NORMAL	14/01/2011		FII BB VOTORANTIM CIDADE JARDIM CONTINENTAL TOWER		vam-cvm@vam.com.br	FII BB VOTORANTIM JHSF CIDADE JARDIM CONTINENTAL TOWER	
PJ	67	3239747000195	05/10/1999 00:00:00			FDOS DE INVESTIMENTO IMOBILIÁRIO							2103221.24			30/04/2011						06/05/2011	CANCELADA	06/05/2011		FII BCO BBM BARRA FIRST CLASS	CANCELAMENTO A PEDIDO		BBM BARRA FIRST	
PJ	67	9541983000148	25/03/2008 10:38:00			FDOS DE INVESTIMENTO IMOBILIÁRIO							0.00			31/05/2011						31/05/2011	CANCELADA	31/05/2011		FII BM ASSET	CANCELAMENTO A PEDIDO		FII BM ASSET	
PJ	67	14376247000111	10/01/2012 14:46:00	PRAIA DE BOTAFOGO, 501	6 ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO	03/01/2012	BOTAFOGO	22250040			RIO DE JANEIRO	93099750.37	RJ	21	30/04/2019	32629600		BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM	33832000	59281253000123		EM FUNCIONAMENTO NORMAL	10/01/2012		FII BM BRASCAN LAJES CORPORATIVAS		ol-reguladores@btgpactual.com	FII BM BRASCAN LAJES CORPORATIVAS	
PJ	67	10519343000110	27/11/2008 17:22:00			FDOS DE INVESTIMENTO IMOBILIÁRIO							0.00			30/06/2009						24/07/2009	CANCELADA	24/07/2009		FII BR MALLS	CANCELAMENTO A PEDIDO		FII BR MALLS	
PJ	67	8623656000172	11/01/2007 11:10:00			FDOS DE INVESTIMENTO IMOBILIÁRIO							0.01			30/11/2014						07/10/2014	CANCELADA	07/10/2014		FII BRASÍLIA PARKING	CANCELAMENTO A PEDIDO		FII BRASÍLIA PARKING  - FII	
PJ	67	1339362000174	10/06/1996 09:34:00			FDOS DE INVESTIMENTO IMOBILIÁRIO							4780912.74			30/04/2008						08/07/2008	CANCELADA	08/07/2008		FII C&D ESTAÇAO PLAZA SHOW	CANCELAMENTO A PEDIDO		C & D	
PJ	67	11602654000101	08/06/2010 16:01:00	PRAIA DE BOTAFOGO, 501	6 ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO		BOTAFOGO	22250040			RIO DE JANEIRO	300485600.91	RJ	21	30/04/2019	32629600		BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM	33832000	59281253000123		EM FUNCIONAMENTO NORMAL	08/06/2010		FII CAMPUS FARIA LIMA		ol-reguladores@btgpactual.com	FII CAMPUS FARIA LIMA - INSPER	
PJ	67	13551286000145	19/07/2011 14:55:00	PRAIA DE BOTAFOGO, 501	6 ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO		BOTAFOGO	22250040			RIO DE JANEIRO	277444693.68	RJ	21	30/04/2019	32629600		BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM	33832000	59281253000123		EM FUNCIONAMENTO NORMAL	19/07/2011		FII CENESP		ol-reguladores@btgpactual.com	FII CENESP	
PJ	67	4141645000103	22/11/2000 00:00:00	AV. DAS NAÇÕES UNIDAS,  11857	11º ANDAR- CJ. 111	FDOS DE INVESTIMENTO IMOBILIÁRIO		BROOKLIN PAULISTA	4578908		614.520	SÃO PAULO	199783857.26	SP	11	30/04/2019	55083500		BR-CAPITAL DTVM S.A.	55064033	44077014000189		EM FUNCIONAMENTO NORMAL	22/11/2000		FII CONTINENTAL SQUARE FARIA LIMA		brcapital@brcapital.com.br	FDO INV IMOB CONTINENTAL SQUARE FARIA LIMA	
PJ	67	7525385000150	31/08/2005 00:00:00			FDOS DE INVESTIMENTO IMOBILIÁRIO							283364.40			31/07/2011						20/04/2011	CANCELADA	20/04/2011		FII CR2 JARDIM BOTANICO	CANCELAMENTO A PEDIDO		FII CR2 JARDIM BOTANICO	
PJ	67	4899981000101	11/03/2002 00:00:00			FDOS DE INVESTIMENTO IMOBILIÁRIO					682667		0.00			30/11/2015						23/10/2015	CANCELADA	23/10/2015		FII CR2 LARANJEIRAS	CANCELAMENTO A PEDIDO		FDO INV IMOB CR2 LARANJEIRAS	
PJ	67	3724819000190	23/06/2000 00:00:00			FDOS DE INVESTIMENTO IMOBILIÁRIO							62935.22			31/05/2008						18/06/2008	CANCELADA	18/06/2008		FII CR2 RJZ I	CANCELAMENTO A PEDIDO		FDO INV IMOB CR2 RJZ I	
PJ	67	3975835000155	05/02/2001 00:00:00			FDOS DE INVESTIMENTO IMOBILIÁRIO					841446		0.00			30/11/2015						23/10/2015	CANCELADA	23/10/2015		FII CR2 RJZ II	CANCELAMENTO A PEDIDO		FDO INV IMOB CR2 RJZ II	
PJ	67	3975880000100	25/04/2001 00:00:00			FDOS DE INVESTIMENTO IMOBILIÁRIO							35822.71			30/04/2009						04/06/2009	CANCELADA	04/06/2009		FII CR2 RJZ III	CANCELAMENTO A PEDIDO		FDO INV IMOB CR2 RJZ III	
PJ	67	13966653000171	02/12/2011 17:24:00	PRAIA DE BOTAFOGO, 501	6 ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO		BOTAFOGO	22250040			RIO DE JANEIRO	150342062.38	RJ	21	30/04/2019	32629600		BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM	33832000	59281253000123		EM FUNCIONAMENTO NORMAL	02/12/2011		FII CYRELA THERA CORPORATE		ol-reguladores@btgpactual.com	FII CYRELA THERA CORPORATE	
PJ	67	5562312000102	17/03/2003 00:00:00	PRAIA DE BOTAFOGO, 501	6 ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO		BOTAFOGO	22250040			RIO DE JANEIRO	336115390.08	RJ	21	30/04/2019	32629600		BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM	33832000	59281253000123		EM FUNCIONAMENTO NORMAL	17/03/2003		FII EDIFICIO ALMIRANTE BARROSO		ol-reguladores@btgpactual.com	FII EDIFICIO ALMIRANTE BARROSO	
PJ	67	10993386000133	30/07/2009 09:48:00	PRAIA DE BOTAFOGO, 501	6 ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO		BOTAFOGO	22250040			RIO DE JANEIRO	80684223.04	RJ	21	31/12/2018	32629600		BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM	33832000	59281253000123	04/02/2019	CANCELADA	04/02/2019		FII EDIFÍCIO CASTELO	Ato do Administrador (amortização integral de cotas/término do prazo de duração)	ol-reguladores@btgpactual.com	FII EDIFÍCIO CASTELO	
PJ	67	6175262000173	05/05/2004 00:00:00	AV. DAS AMERICAS, 3434	BL 07, GR. 201	FDOS DE INVESTIMENTO IMOBILIÁRIO		BARRA DA TIJUCA	22640102		719506	RIO DE JANEIRO	43754009.17	RJ	21	30/04/2019	35140000		OLIVEIRA TRUST DTVM S.A.	35140099	36113876000191		EM FUNCIONAMENTO NORMAL	05/05/2004		FII EDIFÍCIO OURINVEST		juridico@oliveiratrust.com.br	FDO INV IMOB EDIFÍCIO OURINVEST	
PJ	67	13022994000199	19/11/2010 17:07:00	AV. CHEDID JAFET, 222	BLOCO B - 3º ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO		VILA OLÍMPIA	4551065			SÃO PAULO	822068024.57	SP	11	30/04/2019	35096600		RIO BRAVO INVESTIMENTOS - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA	35096699	72600026000181		EM FUNCIONAMENTO NORMAL	19/11/2010		FII ELDORADO		correspondencia@riobravo.com.br	FII ELDORADO	
PJ	67	5437916000127	10/12/2002 00:00:00	AV BRIG. FARIA LIMA	10º ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO		JARDIM PAULISTANO	1452921			SÃO PAULO	122729430.96	SP	11	30/04/2019	30354141		COINVALORES CCVM LTDA	38140140	336036000140		EM FUNCIONAMENTO NORMAL	10/12/2002		FII EUROPAR		paulino@coinvalores.com.br	FDO INV IMOB EUROPAR	
PJ	67	5330010000109	08/10/2002 00:00:00			FDOS DE INVESTIMENTO IMOBILIÁRIO							0.00			31/12/2007						30/01/2008	CANCELADA	30/01/2008		FII FASHION MALL	CANCELAMENTO A PEDIDO		FDO INV IMOB FASHION MALL	
PJ	67	1477862000172	27/04/1998 00:00:00			FDOS DE INVESTIMENTO IMOBILIÁRIO							74015061.89			30/06/2009						15/07/2009	CANCELADA	15/07/2009		FII FATOR-RIO OFFICE PARK	CANCELAMENTO A PEDIDO		FDO FATOR-RIO OFFICE PARK	
PJ	67	10375382000191	21/09/2009 11:22:00	PRAIA DE BOTAFOGO, 501	6 ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO		BOTAFOGO	22250040			RIO DE JANEIRO	74266490.55	RJ	21	30/04/2019	32629600		BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM	33832000	59281253000123		EM FUNCIONAMENTO NORMAL	21/09/2009		FII FLORIPA SHOPPING		ol-reguladores@btgpactual.com	FII FLORIPA SHOPPING	
PJ	67	1754666000106	20/05/1997 09:34:00			FDOS DE INVESTIMENTO IMOBILIÁRIO							0.00			30/09/2010						01/10/2010	CANCELADA	01/10/2010		FII GAFISA BCO BBM BAY VIEW RES SERV	CANCELAMENTO A PEDIDO		BBM BAY VIEW RESIDENCE SERVICE	
PJ	67	1802517000167	20/05/1997 09:34:00			FDOS DE INVESTIMENTO IMOBILIÁRIO							0.00			30/09/2010						01/10/2010	CANCELADA	01/10/2010		FII GAFISA BCO BBM INTERATIVEFLAT	CANCELAMENTO A PEDIDO		BBM INTERATIVEFLAT ITAIM	
PJ	67	1964775000140	11/06/1997 09:34:00	AV BRIGADEIRO FARIA LIMA, 3477	9º ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO		ITAIM BIBI	4538133			SÃO PAULO	1193015.83	SP	11	30/04/2019	28477589		BCV - BANCO DE CRÉDITO E VAREJO S.A.		50585090000106		EM FUNCIONAMENTO NORMAL	11/03/1998		FII GEO GUARARAPES		marcos.gouvea@bancobmg.com.br	GEO GUARARAPES	
PJ	67	11091198000182	03/11/2009 16:09:00			FDOS DE INVESTIMENTO IMOBILIÁRIO							0.00			31/12/2015						23/10/2015	CANCELADA	23/10/2015		FII GWI CONDOMÍNIOS LOGÍSTICOS	CANCELAMENTO A PEDIDO		FII GWI CONDOMÍNIOS LOGÍSTICOS	
PJ	67	4066582000160	03/10/2000 00:00:00	PRAIA DE BOTAFOGO, 501	6 ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO		BOTAFOGO	22250040			RIO DE JANEIRO	52639544.10	RJ	21	30/04/2019	32629600		BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM	33832000	59281253000123		EM FUNCIONAMENTO NORMAL	03/10/2000		FII HOSPITAL DA CRIANÇA		ol-reguladores@btgpactual.com	FII HOSPITAL DA CRIANÇA	
PJ	67	8014513000163	20/04/2006 13:58:00	PRAIA DE BOTAFOGO, 501	6 ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO		BOTAFOGO	22250040			RIO DE JANEIRO	207151784.19	RJ	21	30/04/2019	32629600		BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM	33832000	59281253000123		EM FUNCIONAMENTO NORMAL	20/04/2006		FII HOSPITAL NOSSA SENHORA DE LOURDES		ol-reguladores@btgpactual.com	FII HOSPITAL NOSSA SENHORA DE LOURDES	
PJ	67	8706065000169	13/02/2007 11:00:00	PRAIA DE BOTAFOGO, 501	6 ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO		BOTAFOGO	22250040			RIO DE JANEIRO	154873004.07	RJ	21	30/04/2019	32629600		BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM	33832000	59281253000123		EM FUNCIONAMENTO NORMAL	13/02/2007		FII HOTEL MAXINVEST		ol-reguladores@btgpactual.com	FII HOTEL MAXINVEST	
PJ	67	7754014000140	26/05/2006 16:01:00			FDOS DE INVESTIMENTO IMOBILIÁRIO							-38888.32			28/02/2009						24/03/2009	CANCELADA	24/03/2009		FII HYPER I	CANCELAMENTO A PEDIDO		FDO INV IMOB HYPER I	
PJ	67	31964557000176	14/01/2019 20:36:00	PRAIA DE BOTAFOGO, 501	6 ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO	17/10/2018	BOTAFOGO	22250040			RIO DE JANEIRO		RJ	21		32629600		BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM	33832000	59281253000123		FASE PRÉ-OPERACIONAL	14/01/2019		FII LOB MALLS FUNDO DE INVESTIMENTO IMOBILIARIO		ol-reguladores@btgpactual.com		
PJ	67	1520938000103	29/10/1996 09:34:00			FDOS DE INVESTIMENTO IMOBILIÁRIO							4972559.46			31/10/2013						31/01/2013	CANCELADA	31/01/2013		FII MANHATTAN	CANCELAMENTO A PEDIDO		MANHATTAN	
PJ	67	11274415000170	20/04/2010 17:55:00	PRAIA DE BOTAFOGO, 501	6 ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO		BOTAFOGO	22250040			RIO DE JANEIRO	105244364.80	RJ	21	30/04/2019	32629600		BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM	33832000	59281253000123		EM FUNCIONAMENTO NORMAL	20/04/2010		FII MAX RETAIL		ol-reguladores@btgpactual.com	FII MAX RETAIL	
PJ	67	1633741000172	15/04/1994 09:34:00	AV.BRIGADEIRO FARIA LIMA	1461 10º TORRE SUL	FDOS DE INVESTIMENTO IMOBILIÁRIO		PINHEIROS	1452921			SÃO PAULO	67884175.08	SP	11	30/04/2019	30354155		COIN - DTVM LTDA.	38140140	61384004000105		EM FUNCIONAMENTO NORMAL	11/03/1998		FII MEMORIAL OFFICE		sergiosilveira@coinvalores.com.br	MEMORIAL OFFICE	
PJ	67	1497954000114	02/10/1996 09:34:00	DR. JOSÉ MONTAURY, 139	7 ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO		CENTRO HISTÓRICO	90010090			PORTO ALEGRE	145060114.61	RS	51	30/04/2019	32132727		CORRETORA GERAL DE VALORES E CAMBIO LTDA	32132738	92858380000118		EM FUNCIONAMENTO NORMAL	11/03/1998		FII MISTRAL		cinternos@geralinvestimentos.com.br	MISTRAL	
PJ	67	3507179000166	02/02/2000 00:00:00			FDOS DE INVESTIMENTO IMOBILIÁRIO							0.00			31/12/2014						31/12/2014	CANCELADA	31/12/2014		FII NOVA MORADA	CANCELAMENTO A PEDIDO		FDO INV IMOB NOVA MORADA	
PJ	67	10869155000112	16/06/2009 14:15:00	PRAIA DE BOTAFOGO, 501	6 ANDAR	FDOS DE INVESTIMENTO IMOBILIÁRIO		BOTAFOGO	22250040			RIO DE JANEIRO	702120903.52	RJ	21	30/04/2019	32629600		BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM	33832000	59281253000123		EM FUNCIONAMENTO NORMAL	16/06/2009		FII PARQUE DOM PEDRO SHOPPING CENTER		ol-reguladores@btgpactual.com	FII PARQUE DOM PEDRO SHOPPING CENTER	
PJ	67	1636325000128	22/01/1997 09:34:00	AV. DAS NAÇÕES UNIDAS,  11857	11º ANDAR- CJ. 111	FDOS DE INVESTIMENTO IMOBILIÁRIO		BROOKLIN PAULISTA	4578908			SÃO PAULO	252108730.01	SP	11	30/04/2019	55083500		BR-CAPITAL DTVM S.A.	55064033	44077014000189		EM FUNCIONAMENTO NORMAL	11/03/1998		FII PATEO MOINHOS DE VENTO		brcapital@brcapital.com.br	PATEO MOINHOS	
PJ	67	8960078000160	05/07/2007 17:16:00			FDOS DE INVESTIMENTO IMOBILIÁRIO					1801406		0.00			30/11/2015						09/09/2015	CANCELADA	09/09/2015		FII PATRIMONIAL II	CANCELAMENTO A PEDIDO		FII PATRIMONIAL II	
PJ	67	9150967000124	17/12/2007 14:16:00	RUA RAMOS BATISTA 152	1º E 2º ANDARES	FDOS DE INVESTIMENTO IMOBILIÁRIO		VILA OLIMPIA	4552000		1108325	SÃO PAULO	19606288.08	SP	11	30/04/2019	31985151		INTRADER DTVM LTDA		15489568000195		EM FUNCIONAMENTO NORMAL	17/12/2007		FII PATRIMONIAL IV		compliance@intrader.com.br	FII PATRIMONIAL IV	
PJ	67	4423218000100	29/05/2001 00:00:00			FDOS DE INVESTIMENTO IMOBILIÁRIO							1893112.05			30/11/2006						29/01/2007	CANCELADA	29/01/2007		FII PAULO OCTAVIO	CANCELAMENTO A PEDIDO		FDO INV IMOB PAULO OCTAVIO	
PJ	67	7583627000161	13/07/2005 00:00:00	AVENIDA PAULISTA,1728	SL,1, 2E 11ANDARES	FDOS DE INVESTIMENTO IMOBILIÁRIO		CERQUEIRA CESAR	1310919			SÃO PAULO	1964785230.58	SP	11	30/04/2019	40814444		BANCO OURINVEST S.A.	40814461	78632767000120		EM FUNCIONAMENTO NORMAL	13/07/2005		FII PENINSULA		juridico@ourinvest.com.br	FII PENINSULA	
